,time,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,rain_sum,windspeed_10m_max
407,2019-02-12,29.1,25.2,21.76,1.8,19.7
408,2019-02-13,27.4,24.2,10.38,43.3,12.7
409,2019-02-14,29.9,24.0,22.46,0.4,13.7
410,2019-02-15,28.0,24.9,17.37,5.4,13.7
411,2019-02-16,29.8,24.9,20.98,4.2,15.1
412,2019-02-17,28.5,24.8,15.91,3.4,12.6
413,2019-02-18,28.8,24.7,20.56,3.5,13.9
414,2019-02-19,28.5,24.0,20.95,2.1,17.1
415,2019-02-20,28.7,24.5,21.39,0.9,13.9
416,2019-02-21,29.1,25.0,23.82,0.5,12.6
417,2019-02-22,28.6,24.4,21.02,1.7,15.2
418,2019-02-23,29.3,24.3,20.38,3.7,13.7
419,2019-02-24,29.6,24.8,22.91,1.3,12.0
420,2019-02-25,28.2,24.9,18.0,2.1,12.3
421,2019-02-26,29.7,24.5,22.36,1.5,12.6
422,2019-02-27,29.6,25.0,23.77,1.2,15.5
423,2019-02-28,29.4,25.3,22.32,0.5,13.7
424,2019-03-01,28.2,25.4,16.84,1.7,13.5
425,2019-03-02,28.7,24.8,16.51,11.6,15.5
426,2019-03-03,27.4,23.5,11.62,12.5,15.0
427,2019-03-04,28.3,23.2,16.14,7.4,14.4
428,2019-03-05,29.1,24.4,21.86,3.8,21.8
429,2019-03-06,28.8,25.0,23.17,2.0,18.7
430,2019-03-07,29.5,25.1,23.97,1.4,16.6
431,2019-03-08,28.5,24.5,20.23,2.0,18.9
432,2019-03-09,29.0,25.3,24.56,1.3,18.2
433,2019-03-10,29.3,23.9,23.44,0.0,13.8
434,2019-03-11,29.8,25.1,19.32,0.4,13.5
435,2019-03-12,28.1,25.3,15.57,6.8,16.6
436,2019-03-13,27.7,24.9,16.61,4.8,14.1
437,2019-03-14,29.3,24.1,19.48,5.8,14.4
438,2019-03-15,29.0,25.1,22.57,0.9,18.9
439,2019-03-16,29.5,25.2,22.1,0.0,13.6
440,2019-03-17,29.7,24.8,22.43,0.2,12.8
441,2019-03-18,29.1,24.8,18.74,3.4,10.0
442,2019-03-19,30.1,25.0,21.04,1.9,11.5
443,2019-03-20,31.9,25.6,24.37,0.3,17.9
444,2019-03-21,31.4,25.9,22.07,0.2,16.5
445,2019-03-22,31.3,25.6,22.69,1.3,15.0
446,2019-03-23,30.6,24.8,21.06,4.4,17.2
447,2019-03-24,29.7,24.7,21.03,0.2,14.8
448,2019-03-25,29.8,25.7,23.52,0.1,14.7
449,2019-03-26,28.2,24.6,15.87,13.6,15.5
450,2019-03-27,28.1,24.1,17.15,18.5,17.4
451,2019-03-28,28.7,24.4,16.89,2.0,20.1
452,2019-03-29,28.5,24.6,17.0,9.7,14.8
453,2019-03-30,27.7,23.9,15.02,14.2,11.5
454,2019-03-31,28.3,23.9,13.6,7.7,13.6
455,2019-04-01,29.2,25.0,16.65,0.8,10.1
456,2019-04-02,29.2,24.7,19.47,3.2,12.8
457,2019-04-03,29.3,23.9,19.33,4.8,18.1
458,2019-04-04,29.3,24.4,20.57,1.0,13.0
459,2019-04-05,29.0,24.9,19.39,1.7,15.6
460,2019-04-06,29.3,25.3,19.43,0.3,14.1
461,2019-04-07,27.9,24.4,16.04,4.4,14.7
462,2019-04-08,28.9,24.6,19.05,2.2,15.1
463,2019-04-09,28.7,25.2,18.49,0.1,13.8
464,2019-04-10,28.9,24.0,20.92,2.3,12.5
465,2019-04-11,29.1,25.3,19.06,1.7,10.2
466,2019-04-12,27.3,24.9,12.96,8.4,10.1
467,2019-04-13,28.0,24.3,17.75,2.0,13.8
468,2019-04-14,29.3,25.1,22.02,0.0,14.2
469,2019-04-15,29.7,24.4,22.47,0.0,12.6
470,2019-04-16,29.6,23.3,22.31,0.8,13.3
471,2019-04-17,29.0,25.0,18.44,0.6,12.9
472,2019-04-18,29.3,24.2,18.64,0.4,13.6
473,2019-04-19,28.9,25.1,18.5,3.1,12.4
